"filename", "language", "CSS", "HTML", "TypeScript", "JSON with Comments", "XML", "SCSS", "comment", "blank", "total"
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\pipe\filtro-usuarios.pipe.spec.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 2, 9
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\pipe\filtro-usuarios.pipe.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 4, 15
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\correo.service.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 3, 21
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\invitacion.model.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 25
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\invitacion.service.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 1, 8, 27
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\propiedades.component.css", "CSS", 228, 0, 0, 0, 0, 0, 27, 116, 371
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\propiedades.component.html", "HTML", 0, 151, 0, 0, 0, 0, 95, 55, 301
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\propiedades.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\propiedades\propiedades.component.ts", "TypeScript", 0, 0, 504, 0, 0, 0, 61, 137, 702
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores-usuarios\proveedores-usuarios.component.css", "CSS", 420, 0, 0, 0, 0, 0, 18, 201, 639
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores-usuarios\proveedores-usuarios.component.html", "HTML", 0, 48, 0, 0, 0, 0, 1, 22, 71
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores-usuarios\proveedores-usuarios.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores-usuarios\proveedores-usuarios.component.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 4, 8, 45
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedor.model.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 9
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedor.model.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 2, 34
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.component.css", "CSS", 420, 0, 0, 0, 0, 0, 18, 201, 639
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.component.html", "HTML", 0, 111, 0, 0, 0, 0, 1, 44, 156
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.component.ts", "TypeScript", 0, 0, 186, 0, 0, 0, 20, 38, 244
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 5, 17
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\proveedores\proveedores.service.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 1, 9, 34
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\prueba\prueba.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\prueba\prueba.component.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\prueba\prueba.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\prueba\prueba.component.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 3, 11
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\correo.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 5, 17
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\correo.service.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 4, 21
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion-contrasenia.component.css", "CSS", 354, 0, 0, 0, 0, 0, 16, 75, 445
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion-contrasenia.component.html", "HTML", 0, 34, 0, 0, 0, 0, 2, 15, 51
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion-contrasenia.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion-contrasenia.component.ts", "TypeScript", 0, 0, 147, 0, 0, 0, 18, 30, 195
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 5, 17
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\recuperacion-contrasenia\recuperacion.service.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 5, 19
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\registros\registros.component.css", "CSS", 192, 0, 0, 0, 0, 0, 5, 64, 261
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\registros\registros.component.html", "HTML", 0, 61, 0, 0, 0, 0, 1, 12, 74
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\registros\registros.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\registros\registros.component.ts", "TypeScript", 0, 0, 176, 0, 0, 0, 29, 48, 253
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\side-nav\side-nav.component.css", "CSS", 29, 0, 0, 0, 0, 0, 5, 12, 46
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\side-nav\side-nav.component.html", "HTML", 0, 36, 0, 0, 0, 0, 0, 4, 40
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\side-nav\side-nav.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 5, 23
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\side-nav\side-nav.component.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 1, 16, 56
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\tesorero\tesorero.component.css", "CSS", 124, 0, 0, 0, 0, 0, 90, 50, 264
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\tesorero\tesorero.component.html", "HTML", 0, 37, 0, 0, 0, 0, 10, 11, 58
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\tesorero\tesorero.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\tesorero\tesorero.component.ts", "TypeScript", 0, 0, 139, 0, 0, 0, 6, 57, 202
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\usuarios\usuarios.component.css", "CSS", 222, 0, 0, 0, 0, 0, 113, 114, 449
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\usuarios\usuarios.component.html", "HTML", 0, 54, 0, 0, 0, 0, 72, 21, 147
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\usuarios\usuarios.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\default.LAPTOP-SHPJT9PE\Desktop\Tesis-01NOV\Proyecto-WEB-2-master\src\app\usuarios\usuarios.component.ts", "TypeScript", 0, 0, 175, 0, 0, 0, 6, 57, 238
"Total", "-", 9672, 3240, 10481, 17, 1, 689, 2406, 8983, 35489
